MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseValue
5.353752504019271,47.29186909227911,6.309614383621714,3.8045583776698946,505,4.077770317686227,32.70068695721189,-119.2285362401095,1.5346326688773466
5.552566508374459,23.902674051243615,5.982500064274322,3.7204475417878906,1107,4.739182069971133,32.56625557377558,-122.69118861446424,2.8217564533644053
11.214486496732897,31.05715807132468,2.8437895996530447,2.6326067634667925,2854,4.636808544825948,33.20378149505534,-121.64434065405499,1.6407218896573568
9.925804598972984,9.184663358511687,7.254240837794352,1.061579566765234,1571,4.27849947819058,37.807685836144216,-114.67496046902617,4.7324178549632645
13.420978396068572,49.56726268071185,8.576825284801803,3.3317042272170525,520,4.552765398645216,41.287634212054925,-115.40497024375102,4.576747855668191
7.61100895226729,12.351913367788727,5.043360060060499,2.012406156718435,758,1.796878743348306,36.96743428005985,-116.90214949776028,3.050627472547097
2.674319443136224,47.19385693262116,8.20489480740262,2.8010169845715613,1404,2.136737182846915,40.42945482456197,-119.17774769662674,2.0949079639432377
10.98542702112193,32.83268580062605,9.715813231206493,4.830324060335269,2865,2.155874099684234,36.45886619859808,-118.79676373808614,2.21516096915631
11.650990680636564,30.779102949064097,3.6301316730215127,2.596141270569739,2958,2.5082157240067953,39.08583545767825,-114.24755464716041,2.3533352741502362
8.857880765972947,26.12173703980892,6.18663704955793,4.359206426657707,1609,2.573282681540755,39.318727372865006,-114.34229556115713,3.774106949607248
11.793540519363853,12.302820774170176,4.297103664676604,1.7541624229970045,1841,3.178221298618702,33.739637059033385,-121.84730954214166,2.5323754798347706
7.91313834910147,9.649873568269905,8.342835352270715,3.6898419921001153,1331,1.6395190534657655,35.61216058975812,-115.88895433694682,4.355284759276538
8.318259611347916,11.803824244438593,6.62074692704926,4.908027817755774,2778,3.7649866551439573,38.37302156538024,-122.02757333832983,4.74842653668664
6.985574257019695,10.13547484506847,7.07665934040243,1.4075724034917472,2657,1.670266157218026,32.70696608184366,-121.86462522116048,2.0117576902052026
1.3558677744173326,39.19963920477091,8.383313276927153,1.033279768908768,1017,2.24123392841819,35.615401877629566,-117.23906965835423,3.0231251661905607
2.5104799779062623,18.156137699169776,5.167763781299639,2.7343311705304574,1394,3.013380522424616,37.34799466281193,-119.94998901412451,0.9277544157465399
1.4400085996142795,3.834291151606422,9.320720547256347,1.3705019322054688,2740,4.185762246093909,41.96224493044639,-114.6845559289348,1.4021107149486154
9.909745757692926,48.48602887689975,6.26423093796912,3.9935373987049254,211,3.957876932954909,36.74533562622441,-123.10990265103992,2.3605959501957203
5.400983735068573,44.305508363207856,3.263638582682784,4.658194655394236,394,3.582137425642089,40.16056757114323,-118.88474359190506,1.427912221558005
8.119989676305838,46.459861876565434,7.56719294535042,2.7360838908350353,2737,1.6230930423206806,36.32067285066618,-114.81478469556879,4.444522208549229
13.705930634965302,49.75048330967533,8.346090803506035,2.034846568621764,2429,3.188181382462311,39.96390722619709,-114.95886339520494,1.2122881522659412
4.490091208084249,9.520867211754878,4.534093416540213,2.737613276026439,855,1.3497860071995418,37.95414801620108,-122.43470786584258,2.550473696988914
6.745360922498817,20.41585892623028,8.857434055990023,3.893791271400004,2121,2.509452707186603,40.865954415023985,-120.33362299903544,3.2256465820694404
11.577715939602681,38.153685309500474,9.249146038126131,1.036216646321484,2941,2.6540661211598366,36.1094255235011,-117.80878599953304,3.6133875867237997
4.2031743168827145,35.10501028463582,4.215235899022471,3.3578159579387887,2277,1.1592457577830153,38.04304419821479,-122.40605115228598,2.2238121637692805
2.077718737603102,8.540899410652898,9.868171781721777,3.4531667395495163,1819,2.0959523978798873,38.30018680618827,-114.31977827954262,4.410945809261278
5.056520340792752,40.97582312454027,3.1256922243900673,3.550752987583742,1319,4.822597869065957,36.17382941800473,-114.8525067127234,3.057436179850665
3.257098021556062,11.997588019996373,3.6161253472199197,1.9680883199235089,977,4.814530431318758,33.443120436874814,-122.3304982096553,2.477785012013983
14.015767132796023,11.967063126308531,3.473798713904209,3.856210893512507,643,2.409308217010157,32.935594069123354,-122.78844538739014,0.8025828532341648
12.313685313901837,27.311746721777265,9.151917680062963,1.3655659453271056,497,1.1724004357932962,32.16671550599633,-123.14591517191735,2.5911026080032427
9.867652591145928,30.054056807243455,7.234340418599695,1.7970813458672033,1007,1.7163797573127262,40.735342642452146,-114.90556335963369,4.193311283670786
13.200448262628047,29.424224184052747,3.216834265778183,4.509880186617927,1960,2.5688711737341605,34.36474912238695,-122.06376190204539,3.2654345819959194
12.251409076587603,5.482855032489988,5.522587346946792,3.9548926029062654,1044,4.791118791876919,34.11506749281768,-119.83715071455646,4.244731041781033
3.611980824404502,43.99558226888864,6.922384200558416,1.054982216045381,1215,1.5647962541487397,39.36035400426066,-119.51148634347997,2.723052517696875
13.495825978859688,14.014402086846598,2.6677126799150663,1.9935050414792008,1584,4.0540633746728485,35.200161130873916,-118.00988955786433,1.0330776729251683
8.55079138681911,7.3462311428574045,9.05933094725871,1.8576259319726582,1597,1.4347301574987683,37.06044692411837,-123.28264656252576,0.5613793062614648
12.304162172296875,44.548655913579886,8.428828283532281,2.0832253121478903,753,4.925030309565107,33.62511065297456,-121.73241382599484,1.8644879602336604
13.545278198928905,47.826923413257916,6.041654188613106,1.9902390811195456,2550,2.52646599643654,41.597457214619695,-114.68509613081073,3.6409571217400662
5.452048649606095,43.244253246007084,9.737012922073363,1.250105182971383,620,4.100938155596224,40.51581400017237,-114.9158989273143,4.056169567737622
2.5407269433874746,40.66628766151903,5.342087834200798,2.8357620663872813,1469,2.3703643312445273,40.63789622965003,-116.18709352594308,1.8308877557914824
4.191092275587184,33.10685705131206,9.872882552291983,3.9309338991446605,1460,3.510675508635235,36.06773748572005,-123.80598754381785,2.730442643974612
6.979509040767589,27.992011159847827,7.3433599904290165,3.4269268988697457,384,1.768064338960147,39.62361213707173,-120.72993231503898,2.3950350699533676
12.452206722914903,5.2623512356590965,7.077370186031532,3.691486674392319,667,1.5840840771878502,33.4387615538978,-117.72041264657092,2.3473525295814253
13.050228165588809,21.014207440464236,3.32763916236628,1.3245967141449566,2610,4.752256558272525,32.0861900259178,-121.24809788226524,1.5410692094006773
1.0973298274366698,19.261737333603385,9.055422066437153,4.805962840707149,1506,4.670589111617733,32.19972932578028,-114.90413304946223,1.1136699726325627
8.15046223608592,13.727935404255984,5.419917503364921,4.353967335372099,1776,4.5498757608515294,37.866017374045605,-117.66110538167558,1.385098512040459
6.843754044082906,36.447585570740664,3.297867246259835,4.22036127398265,535,3.501733800666374,36.55394905247941,-123.28093282683554,0.7489957422350575
4.109509346590223,25.297911018859768,2.1008601598060723,4.29193522016707,2409,4.233072844865113,37.1801534890852,-114.90994411164297,1.3915883382060967
2.678115142671559,4.971264579474749,6.478045469107061,4.730842032531045,1697,1.2761477476454997,32.074631404172194,-114.42233341823777,0.5414040393142076
5.726612399650792,11.788976895540756,6.219196976981411,3.177015864454791,2259,2.3391561675627166,36.22686619657426,-123.22287581608275,3.322662802861902
14.200735854775267,34.4796794193202,7.7548289789532685,1.8011280714705036,1647,2.254812499028625,39.180681612008605,-118.67639765138685,1.923689333244573
5.524841048290574,4.730412115024709,9.122064424142417,3.4671344314101646,787,3.542581287810453,36.426937019674355,-120.9663571778583,4.879151201421089
8.263068704407125,42.709138788389666,2.635252677144236,3.971525974671756,2081,2.423831093882562,39.32219206312222,-120.07160923518597,1.3717267284933403
10.84226542453249,25.262179823684743,7.851971922722899,3.9516695734161016,400,1.5940271265747232,34.330189643968346,-122.20348782044658,2.0562285663931723
6.090814433310116,24.54874228900575,3.4992955527806577,3.0857960966675204,721,3.385868301654175,40.131420044817254,-118.21927897987588,2.1102852138868995
14.604949158093449,30.027981448316364,8.865416425257312,1.2738348773343122,2087,4.257535682676326,37.884312404534526,-114.4202064675111,0.5380317322810724
14.474262129189558,41.40936733033231,8.55250811089325,2.4844517537205113,2752,2.5284939778398927,34.107630994299065,-118.9692739972839,4.276435788677565
4.524952141555098,18.04265118720746,6.326350039884355,4.68306643385343,1911,1.5290748603939268,34.36720475853833,-123.1708541860552,0.6439750706494612
7.961479082493396,34.22279147539412,7.681942388986492,3.337795639029704,987,1.7867527892512922,38.28030464569537,-117.79998666522592,4.730809256281586
5.2122963374347755,28.72086623579376,4.514800905469987,3.1533277730228537,259,1.949933220677536,40.29939593212443,-120.59777005548743,4.514334579921293
4.987766921284546,14.084385238301644,5.769343191462517,2.075414057528774,777,2.199590371978145,36.15627782029155,-115.44074810408702,2.909848622386836
1.5164172629634591,44.05286933140274,8.573095181683772,2.4737956796663156,520,3.5711802820252365,34.58300429127592,-119.6532185168353,2.946180087100814
9.533900675718556,40.073875058739475,5.674121577385711,4.581384356612677,1658,3.403781938150876,40.670116069106,-122.07160391057755,3.4420006533027037
8.03750632520406,33.26413989826285,4.862386122603534,3.665852190107343,2237,3.7843194462681566,38.69268291750835,-122.08894377308854,2.2417250537069915
1.720702517499851,42.678504725617856,5.953699578002399,4.149548107009331,1122,2.4500079381260527,36.48085487283076,-116.3123581927884,3.4125002752903497
4.90105049931256,43.49741584703032,8.625994019497746,2.8173816922706205,1609,4.295990607519913,36.87900195279302,-121.3441240169264,0.7014577490981909
13.715722403533151,35.70978585903671,4.681664378966982,3.5209888778246317,1894,1.816350644623041,34.04256467936396,-116.32766605840777,0.7432143230737696
4.353866469337614,42.01365308981993,3.3900927450859504,1.9935344349728301,768,2.8761629900726158,38.26802630064844,-121.94112689233401,2.5575368882879497
3.0285282092771233,35.1761016217949,7.696112162646246,3.821843321133945,1301,4.203754886165721,35.587425105428885,-120.78313631298691,2.973300354977157
7.852338643885882,34.32689781625472,8.607825701664655,2.710405334813349,726,1.720634590930477,41.95645176674349,-119.34513027560301,4.495179381511186
14.79910635754841,31.31195753254403,2.8050998281882666,2.7701820592589823,2771,1.4394524549631318,36.80183515261888,-114.56804150306549,0.9709728525855332
4.388773801161006,37.88311533832442,3.918992902047558,3.5972892983075266,2860,4.534735870751959,36.858856061896134,-114.68268575246175,4.201915672372502
10.4098976636823,8.771650159360611,3.135775918087951,4.745122485875706,2372,2.3717186510367836,37.65851787410672,-121.93128124577713,1.4452130178143132
11.662674614602047,44.16266720074749,4.783531292657333,1.2560253864344837,1070,3.735480499636128,41.16756003118746,-120.41780958756927,2.2733764182951433
4.326925615893595,43.72033285951637,5.602807831243301,4.29897294938803,479,1.101394417055754,40.0081809985975,-122.50600611546227,1.924710956723358
11.195028880566035,2.433116868693398,7.990610695706452,2.1695324416487725,2869,3.7601875536377984,36.51130069797841,-118.90014920686502,2.3006987278942956
6.148963858069545,41.465020777673374,7.209180679053393,2.7756778180255113,2092,2.264405246187882,39.18699265972796,-119.39417449305333,1.177229741326635
9.852281628310113,7.3146235061988145,6.967428539827449,1.0876533151000358,1951,1.222963414349767,37.86235498780762,-114.99239837549268,2.7660653348159974
9.869415950652526,17.420823858697954,4.818999572877235,2.204184311337252,873,3.439251046192468,36.92367048701249,-114.69994622208927,4.107391654241153
8.500845577046618,37.43190455828878,8.731580424678079,3.010524970520522,1351,1.963215264292693,33.9231577278435,-120.16432608992707,2.486903046705036
2.2640567807617162,8.877234906367102,5.7702973391853165,1.224704309389756,2561,2.54722896820752,36.63936263454891,-119.0826205698101,2.707761091541896
12.694234938249332,41.08038418183405,9.832839504121235,2.9643829175326606,531,1.3223232491460544,34.45818587022575,-115.03763750853867,4.319454133765914
5.490920909604302,41.774574719929355,7.073137106365895,4.70844251543371,1373,1.5886530043797813,41.14842149851655,-115.93292192254938,3.677261515871139
3.611259145597959,25.865918954280975,3.010117932516022,1.4215728724312209,2239,2.191908941983375,35.35406813496347,-123.96343688655351,2.7070448383390313
1.5708519817666948,1.3129077141248455,7.409420496603472,4.057762912302017,1677,1.3590380022406285,41.522640145333725,-120.79940435816417,1.6596304168513085
9.272501204635386,15.064868525570727,4.600832123453592,2.6386842135039705,235,4.643305058745261,37.33055290094711,-119.78225758063874,4.48217036080235
10.485901065791953,31.22941900041137,7.490617573488779,3.620694858097352,1908,1.0241881727359137,38.315443786761605,-121.70283716316769,3.0965918076075125
1.2322296049899861,49.07812272334375,2.557129185299246,2.0409463919409174,1643,2.9354408754572456,37.42940444489328,-122.00428384104062,1.4951642454981202
8.169302816189933,31.95886282381675,3.399051497407675,1.6379690501654331,2453,1.4929898325302058,33.29380616966701,-123.62215493404321,1.7110388868710467
4.170940852771132,13.73037547214383,8.84589807124629,1.6418504570849057,2886,2.230716357911794,35.75821219007941,-117.5663027493024,4.114098900213106
10.032419065732299,32.06627945188096,3.817436456188119,1.2819677825725786,1579,4.704238239273062,32.991461122776236,-121.37489709516834,0.6986550293935496
3.44113000606988,27.45928360607692,8.696329001943521,1.742586819604972,639,1.6467782130959474,38.22954044183382,-123.47652821568687,4.96441484162969
10.673128333434523,39.21242436240603,4.2342087076352835,3.656877539955873,2976,4.86332927887333,36.46874195200439,-121.69020689471937,1.086582558716563
6.414294848207524,6.242051302520962,7.143055280469661,4.526762447374033,1319,1.8231775079576868,39.77984971570937,-115.98086047163874,4.082308364286218
14.114219842314283,38.29036722259937,7.553204588078648,4.256502742364647,363,3.9662644338673183,34.2047048099937,-115.48510818353454,2.276488925472573
2.9252932180439055,27.522062355129403,6.1012380251604235,3.7405372394979364,347,3.186709059589247,33.64566058429335,-119.16933754806698,2.714972824793601
5.774928914703619,48.186608189090734,4.44248541357385,1.4417274536444107,2541,4.537914910387037,36.06332230963768,-119.83929329591314,4.4629275985906
2.588629297368247,17.75173613589562,3.701155010968769,2.1567497851837993,394,3.2159730220125238,41.26585383218381,-114.22146306498219,2.3581003531514595
13.945710655899878,31.99847276356346,2.2655148364994098,2.239227501289876,862,3.1382368766252347,39.10421815012412,-121.9943534041193,2.918721891529555
13.282750947333735,46.66937716999085,4.4315712099257905,1.999827785590485,679,1.7818320014735995,36.18923624792919,-121.84640717145392,0.7218484808412647
4.6111827880121785,6.022976671543283,7.225302324250264,3.0600226388388925,322,1.664917448206635,37.1727216975431,-121.081328229636,0.5105636324035392
10.239776644478507,46.924195874586104,9.506438547587862,3.1422152595186903,1623,4.665956604462057,32.842130111770985,-122.27242681718913,1.6015994285077666
12.441110802817022,34.70640039273985,8.969635858104416,2.427543900684441,2946,2.3113527954001363,41.84575896376113,-120.20634401795813,3.562623918134453
8.772811362392472,4.324015896153423,8.12851821228242,2.415156634945744,1164,2.4883290198515837,38.66407304694919,-114.89165773010247,1.0456920201161153
8.415108096984092,15.747214780393996,8.30757874602639,4.314222391624325,2908,4.039294633713554,34.85404068463423,-117.84652159371426,1.0119288146204723
4.385932072606323,35.7004323436188,7.319879227807962,4.157171393278743,1978,2.3552939296912294,37.85808394215245,-119.88053451387736,2.3493227361615645
2.3034387492825887,4.300179471969813,4.082294860528024,2.2311833267229826,1685,4.808249786556011,33.09482366068994,-114.65589205428785,3.4152666737370194
13.561020611346574,29.52635254863739,9.257560245646639,4.655153775493037,2214,3.951711075995201,41.65836668807584,-123.51535767524177,3.7043239651156874
13.605852800286627,17.94826979069488,7.365858495246672,4.811260068010024,909,3.38971697029368,33.74784987883366,-121.8972382209814,1.3030280334426865
9.863420401825751,31.42486037060638,6.48352504784352,2.3069701681201633,2643,4.5235806421790095,38.48030318055214,-118.34111394898241,0.858146663174191
5.746417074681809,3.2413596568131298,2.8879157537078486,2.4176997951722194,1111,1.198423633397931,34.4545446253893,-117.84447376806821,4.731786652754949
5.888934044577253,43.70530350146644,5.576444350451403,3.0225366136878353,1560,2.028250768756835,39.17561382648536,-123.60442493437387,1.6729987215294577
11.163379504183352,48.70095948969245,5.68286616961541,4.764483250134694,2564,2.86014533688364,39.76821367240281,-119.96961242092868,4.340059239239258
13.559543639336079,48.47501490899888,8.91650887618136,4.505277732569246,1934,1.907914157886084,38.73419728911433,-117.50846035169127,4.385711527082682
13.419209939711642,37.73293975540331,6.373185761502308,1.4102718503343592,2023,3.9756207492086078,38.144994602551925,-117.01929453596598,3.97635166293145
